intent_name,user_says
logistic_status_pengiriman_tidak_sesuai,saya pickup driver tp kenapa di status pengirimannya pesanan sedang dikirim ya
logistic_status_pengiriman_tidak_sesuai,"komplain untuk cek ke kurir, tapi status resi nya sudah di terima , jadi transaksi tersebut di pending, apa boleh bantu di cek"
logistic_status_pengiriman_tidak_sesuai,"pembeli sudah terima barangnya, tapi statusnya di Tokopedia ngaco"
logistic_status_pengiriman_tidak_sesuai,<b>barang belom terima paket sudah di selesaikan oleh driver gosend ?</b>
logistic_status_pengiriman_tidak_sesuai,"barang kalau di lacak sudah dikirim, tapi posisi masih saja di batam"
logistic_status_pengiriman_tidak_sesuai,"transaksi di batalkan, padahal sudah saya ganti dengan resi sesuai dan pembeli juga sudah terima barang,, dengan nomer resi 0110871805068344"
logistic_status_pengiriman_tidak_sesuai,resi tak terlacak dan tiba tiba pesan batal secara otomatis
logistic_status_pengiriman_tidak_sesuai,mohon bantuannya untuk menyelesaikan secara otomatis karena kami salah dalam memasukkan no resi
logistic_status_pengiriman_tidak_sesuai,saya sudah kirim barang dan upload no resi. tapi status ko masih minta saya untuk memasukkan no. resi ya
logistic_status_pengiriman_tidak_sesuai,hallo malam mau tanya saya ada orderan barang sudah saya kirim juga tapi setelah barang dikirim no resi nga bisa di lacak tetapi no resinya sesuai no resi dari tikinya itu gimana yah mohon bantuannya.
logistic_status_pengiriman_tidak_sesuai,"<b>saya mengirim barang, di resi sudah sampai</b>"
logistic_status_pengiriman_tidak_sesuai,Tp sudah diselesaikan oleh driver
logistic_status_pengiriman_tidak_sesuai,"barang sudah dipick up, statusnya kenapa sekarang masih cari driver kembali yah?"
logistic_status_pengiriman_tidak_sesuai,kenapa barang penjualan saya tidak terlacak ditokped padahal barang sudah diterima oleh pembeli
logistic_status_pengiriman_tidak_sesuai,pengiriman j&t invalid padahal sudah dikirim
logistic_status_pengiriman_tidak_sesuai,"sy penjual mohon info untuk pengiriman toko beb beb ke pelanggan hari Minggu tgl 28, smp dg skrg belom bs terlacak.. terimakasih"
logistic_status_pengiriman_tidak_sesuai,Kenapa statusnya masih pesanan dikirim? Padahal tracking barang sudah delivered to Novi
logistic_status_pengiriman_tidak_sesuai,barang sudah sampai. kok status belum berubah ?
logistic_status_pengiriman_tidak_sesuai,status pengiriman tidak sesuai
logistic_status_pengiriman_tidak_sesuai,status pengiriman harusnya sudah delivered. knp di tokopedia ga delivered?
logistic_status_pengiriman_tidak_sesuai,pesanan sudah tiba di pembeli namun pembeli tak kunjung konfirmasi barang sudah sampai
logistic_status_pengiriman_tidak_sesuai,"Barang sudah sampai, tapi cust belum konfirmasi"
logistic_status_pengiriman_tidak_sesuai,pembeli sudah terima barang tp kenapa status pengiriman ditempat saya belum terkirim
logistic_status_pengiriman_tidak_sesuai,knp tracking tidak berubah ya? sedangkan buyer bilang udh sampai
logistic_status_pengiriman_tidak_sesuai,barang sudah sampai tpi pembeli tidak bisa menyelesaikan transaksi
logistic_status_pengiriman_tidak_sesuai,"Barang ini sudah di terima dan pembeli ingin konfirmasi barang sudah di terima, tetapi tidak bisa."
logistic_status_pengiriman_tidak_sesuai,Pembeli sudah terima barang tapi tidak bisa selesai transaksi
logistic_status_pengiriman_tidak_sesuai,saya sudah tanyakan ke pembeli katanya barang sudah sampai tapi statusnya masih invalid.
logistic_status_pengiriman_tidak_sesuai,"Paket sudah tiba, belum update"
logistic_status_pengiriman_tidak_sesuai,barang sudah diambil sendiri oleh pembeli karena tapi keterangan di tokped masih belum berubah
logistic_status_pengiriman_tidak_sesuai,"barang sudah diterima pembeli, tapi di sistem tokopedia tidak ada update"
logistic_status_pengiriman_tidak_sesuai,kode resi tidak valid
logistic_status_pengiriman_tidak_sesuai,sy sdh cek resi tidak terdaftar
logistic_status_pengiriman_tidak_sesuai,kenapa saya tidak konfirmasi pesanan saya padahal pesanan saya sudah saya terima
logistic_status_pengiriman_tidak_sesuai,no resi yang dicantumkan tidak dapat di track
logistic_status_pengiriman_tidak_sesuai,"Resi yang dkirimkan penjual tidak tepat, pengiriman tidak bs di tracking"
logistic_status_pengiriman_tidak_sesuai,resi tidak ditemukan dan saya sdh cek langsung ke kurir nya
logistic_status_pengiriman_tidak_sesuai,no resi tidak terdaftar di pengiriman
logistic_status_pengiriman_tidak_sesuai,resi tdk bisa di cek atau tdk valid
logistic_status_pengiriman_tidak_sesuai,Barang sdh sy terima dg baik. Tapi sy tidak dapat klik selesai.
logistic_status_pengiriman_tidak_sesuai,resi tidak bisa di cek
logistic_status_pengiriman_tidak_sesuai,Barang sudah diterima pembeli tetapi status masih on process
logistic_status_pengiriman_tidak_sesuai,"Di sistem masih belum di terima, padahal paket sudah di terima customernya"
logistic_status_pengiriman_tidak_sesuai,"Paket sudah sampai ke pembeli, status masih dalam proses pengiriman"
logistic_status_pengiriman_tidak_sesuai,"barang sudah di terima oleh pembeli, mohon dana di teruskan ke saya"
logistic_status_pengiriman_tidak_sesuai,"pembeli ternyata sudah terima barang, namun statusnya tidak update"
logistic_status_pengiriman_tidak_sesuai,resi tidak ditemukan
logistic_status_pengiriman_tidak_sesuai,"Mohon dibantu konfirmasi penerimaan, barang sudah diterima pembeli"
logistic_status_pengiriman_tidak_sesuai,kenapa blm di update? barang sudah diterima pembeli.
logistic_status_pengiriman_tidak_sesuai,penjual memasukin resi tidak valid
logistic_status_pengiriman_tidak_sesuai,"Barang sudah diterima pembeli, tapi masih dalam pengiriman"
logistic_status_pengiriman_tidak_sesuai, resi tidak valid dan tidak dapat di track
logistic_status_pengiriman_tidak_sesuai,"Ini paket saya sudah sampai, tapi kok distatus pengirimannya masih belum berubah ya?"
logistic_status_pengiriman_tidak_sesuai,"Barang sudah sampai ke pembeli, tapi pembeli tidak bisa mengkonfirmasi"
logistic_status_pengiriman_tidak_sesuai,no resi tidak valid tidak bisa di tracking
logistic_status_pengiriman_tidak_sesuai,"Nomor resi tidak invalid, resi not found"
logistic_status_pengiriman_tidak_sesuai,Resi tidak dapat di lacak dan tidak valid
logistic_status_pengiriman_tidak_sesuai,"Barang sudah diterima, tapi tidak bisa konfirmasi terima barang"
logistic_status_pengiriman_tidak_sesuai,no resi tdk terdftr
logistic_status_pengiriman_tidak_sesuai,"pesanan sudah tiba di pembeli, namun pembeli tak kunjung konfirmasi barang sudah sampai"
logistic_status_pengiriman_tidak_sesuai,itu paket sudah sampai kenapa input distts masih mengirim
logistic_status_pengiriman_tidak_sesuai,tercantum resi tidak sesuai. pdhal barang sudah sy terima pagi td. sehingga sy tidak bisa konfirm penerimaan.
logistic_status_pengiriman_tidak_sesuai,Barang sudah di terima oleh pembeli  dengan ambil sendiri
logistic_status_pengiriman_tidak_sesuai,"iya,trackingnya juga valid terus,gak bisa saya cek barangnya lagi dimana"
logistic_status_pengiriman_tidak_sesuai,hi sis. salah penginputan resi
logistic_status_pengiriman_tidak_sesuai,status pengiriman pada penujualan saya sepertinya eror
logistic_status_pengiriman_tidak_sesuai,no resi tidak bisa di cek
logistic_status_pengiriman_tidak_sesuai,barang saya uda sampai di pembeli
logistic_status_pengiriman_tidak_sesuai,"INVIDTAG Untuk invoice ini barangnya sudah sampai min, tapi ga bisa klik selesai?! Knp yah min?"
logistic_status_pengiriman_tidak_sesuai,pesanan sudah sampai kok dibilang blum sukses?
logistic_status_pengiriman_tidak_sesuai,kenapa pengirman saya resi nya salah yah padahal sudah bener
logistic_status_pengiriman_tidak_sesuai,"orderan saya resi tidak terdeteksi oleh sistem. status resi tidak sesuai, sementara paket sudah saya kirim"
logistic_status_pengiriman_tidak_sesuai,seller sudah memasukan resi tidak valid dan chat kesaya kalau dia tidak bisa kirim barang yang saya beli.
logistic_status_pengiriman_tidak_sesuai,saya input resi kurang 1 digit angka
logistic_status_pengiriman_tidak_sesuai,karena saya salah input no resi
logistic_status_pengiriman_tidak_sesuai,"siang, sy memesan barang,diberi no resi yg dalah. beda alamat dan saya tidak pernah tetima barang !"
logistic_status_pengiriman_tidak_sesuai,"Kenapa paket saya dari bandung ke jakarta, di system tokopedia dari rangkasbitung"
logistic_status_pengiriman_tidak_sesuai,nomor resi pengiriman yg di input penjual tidak bisa di tracking
logistic_status_pengiriman_tidak_sesuai,"Bukan, gitu, pihak J&amp;T nya yg salah kasih resi"
logistic_status_pengiriman_tidak_sesuai,mau tnya dong ad pen baju di topi baseball unisex lbh dr pcs. memang utk bales lama. abis itu waktunya dilama2in buat ngirim. pas ngirim pertama resi ga sesuai. hanya diganti sama resi yg ber. pas dicek resi yg benarnya ternyata msih blm ber. resi on
logistic_status_pengiriman_tidak_sesuai,"masalahnya drivernya engak nganter barang, tapi dapet ongkos kirim"
logistic_status_pengiriman_tidak_sesuai,sama tidak bisa di tracking resinya
logistic_status_pengiriman_tidak_sesuai,"Cuman kok status nya sudah terkirim, padahal belum"
logistic_status_pengiriman_tidak_sesuai,min tolong dicek penjualan saya sudah sampai tp status blm delivered
logistic_status_pengiriman_tidak_sesuai,kenapa pesanan sudah sampai tapi di status masih dikirim terus
logistic_status_pengiriman_tidak_sesuai,barang nya udah sampai kepenerima
logistic_status_pengiriman_tidak_sesuai,barang sudah sampai
logistic_status_pengiriman_tidak_sesuai,invoice tersev=but harusnya sudah sampai
logistic_status_pengiriman_tidak_sesuai,ini invoice sudah sampe
logistic_status_pengiriman_tidak_sesuai,pesanan sudah sampai...tapi status di kolom konfirmasi tidak keluar
logistic_status_pengiriman_tidak_sesuai,Kurir sudah antar dan sampai tujuan
logistic_status_pengiriman_tidak_sesuai,Tulisannya sudah sampai ke tujuan
logistic_status_pengiriman_tidak_sesuai,"hai, barang sudah sampai dan dr sistem pelacakan jg sudah sampai tp tidak ada tombol selesai"
logistic_status_pengiriman_tidak_sesuai,Jualan saya sudah diterima dari kemarin tapi penerima belum confirm
logistic_status_pengiriman_tidak_sesuai,barang sudah sampai tujuan tapi tidak bisa klik selesai
logistic_status_pengiriman_tidak_sesuai,Barangnya belum di pickup tetapi di status sudah terkirim
logistic_status_pengiriman_tidak_sesuai,"Saya barusan melakukan perubahan kurir, kenapa di status pengiriman belum berubah"
logistic_status_pengiriman_tidak_sesuai,saya lacak barang sudah sampai lama
logistic_status_pengiriman_tidak_sesuai,barang sudah sampai ke konsumen dan kurir sudah memberikan status terkirim
logistic_status_pengiriman_tidak_sesuai,"Barangnya sdh Sampai di Sy, Gojeknya juga sdh menyelesaikan antaran"
logistic_status_pengiriman_tidak_sesuai,saya memesan barang namun penjual pada saat habis waktu respon menggunakan resi orang lain
logistic_status_pengiriman_tidak_sesuai,"hai toped.. saya order di salah satu toko melalui toped.. barangnya lambat dikirim, tiba2 sdh keterima sm ibu agus.. sementara di rmh saya tdk ada yg merasa menerima barang tsb smpe hari ini.. bgmn solusinya ya.. tokonya sndri sdh saya chat tapi no respo"
logistic_status_pengiriman_tidak_sesuai,tetapi barang tsb telah dikirim oleh penjual n telah diterima oleh saya
logistic_status_pengiriman_tidak_sesuai,soalnya ada transaksi saya yg resi tidak bisa di lacak. . padahal resi sudah benar
logistic_status_pengiriman_tidak_sesuai,Kak penjualan daya atas no inv/20181023/XVIII/X/221081299 kenapa resinya tidak valid ya? Padahal resi yg saya masukan sudah benar dan sudah saya upload buktinya ke tokopedia
logistic_status_pengiriman_tidak_sesuai,msalah nya gk di ambil barang nya sama mang gojek
logistic_status_pengiriman_tidak_sesuai,Statusnya masih mencari driver. Sedangkan di menu lacak. Statusnya sudah shipping atau selesai
logistic_status_pengiriman_tidak_sesuai,itu yg saya tnyakan knapa sttus ny masih d proses penjual..sedangkan barang sudah d pickup dan sudah d ambil driver grab..
logistic_status_pengiriman_tidak_sesuai,solusinya bagaimana? brg nya sdh di ambil oleh kurir
logistic_status_pengiriman_tidak_sesuai,Siang Min..cust sy ada pesan brg via gosend instant....brg blm di pick up. Tp status terkirim
logistic_status_pengiriman_tidak_sesuai,"resi sudah benar kak, dan saya proses setelah pesanan masuk bukan sebelum"
logistic_status_pengiriman_tidak_sesuai,barang sudah dikirim tapi diaplikasi masi belum terkirim .apa kah lagi gangguan
logistic_status_pengiriman_tidak_sesuai,tetapi status tracking stuck di tanggal 18 Oktober
logistic_status_pengiriman_tidak_sesuai,Saya kan ngirim barang trus status di jnenya pas saya lacak &#34;damage case&#34;
logistic_status_pengiriman_tidak_sesuai,"ini status nya complete, tapi se benar nya transaksi ini batal , barang tidak di kirim , i mau minta info di dalam system Tokopedia transaksi nya juga batal"
logistic_status_pengiriman_tidak_sesuai,"saya memesan meja plastik dengan nomor invoice INVIDTAG kemudian status pengirimannya dua hari ini terus saja menunggu status dari kurir apakah bermasalah atau bagaimana sedangkan barangnya akan saya gunakan segera, bisakah saya cancel jika sudah seperti"
logistic_status_pengiriman_tidak_sesuai,"tolong di bantu,, hubungi pihak J&amp;T,, konfirmasi pengiriman nya"
logistic_status_pengiriman_tidak_sesuai,"bagaimana cara komplain ke penjual karena resi tidak valid dari kemarin, alias dikasih resi palsu"
logistic_status_pengiriman_tidak_sesuai,"di sistem status nya msh sedang dikirim oleh kurir grab,tp brg sudah sampai tujuan,transaksi ini pada harimkamis kemarin"
logistic_status_pengiriman_tidak_sesuai,Ko resi tidak terlacak yah? saya menggunakan indah cargo dikarenakan JNE atau J&amp;T tidak bisa menerima pengiriman Vape
logistic_status_pengiriman_tidak_sesuai,"halo, saya salah input no resi. tapi status pengiriman sudah diterima, bagaimana cara mengganti resi? terima kasih"
logistic_status_pengiriman_tidak_sesuai,tombol pixkup sudah di klik dan sudah diambil oleh driver (ada screenshotnya) tapi di bagian bawah tombol request pickup tetap ada dan pesanan saya tidak berpindah ke tab yg &#34;SEDANG DIKIRIM&#34;
logistic_status_pengiriman_tidak_sesuai,udah tapi masih ada tulisan request pickup padahal udah dikirim
logistic_status_pengiriman_tidak_sesuai,sudah datang namun orderrannya tidak bisa diselesaikan
logistic_status_pengiriman_tidak_sesuai,INVIDTAG barang sudah sampai. kok status belum berubah ?
logistic_status_pengiriman_tidak_sesuai,Pengiriman saya dengan no invoice : INVIDTAG Kenapa statusnya masih pesanan dikirim? Padahal tracking barang sudah delivered to Novi
logistic_status_pengiriman_tidak_sesuai,"sy penjual mohon info untuk pengiriman toko beb beb ke pelanggan hari Minggu tgl 28, smp dg skrg belom bs terlacak.. terimakasih"
logistic_status_pengiriman_tidak_sesuai,pengiriman j&amp;t invalid padahal sudah dikirim
logistic_status_pengiriman_tidak_sesuai,kenapa barang penjualan saya tidak terlacak ditokped padahal barang sudah diterima oleh pembeli
logistic_status_pengiriman_tidak_sesuai,"Siang, INVIDTAG invoice ini sudah diambil driver pada tanggal 28/10/2018 dengan driver an/ Wawan, no kontak 081316220681 nopol : b 3757 bef statusnya kenapa sekarang masih cari driver kembali yah? terima kasih"
logistic_status_pengiriman_tidak_sesuai,"saya mengirim barang, di resi sudah sampai"
logistic_status_pengiriman_tidak_sesuai,Account lupa password
logistic_status_pengiriman_tidak_sesuai,"INVIDTAG transaksi di batalkan, padahal sudah saya ganti dengan resi sesuai dan pembeli juga sudah terima barang,, dengan nomer resi 0110871805068344"
logistic_status_pengiriman_tidak_sesuai,kami sebagai penjual memiliki kendala bahwa resi 22201100979960 an emma budi astuti kurir rex kiriman ekspres. status pengiriman barang sudah terkirim/pengiriman oleh kurir akan tetap barang masih ada dalam pihak kami
logistic_status_pengiriman_tidak_sesuai,barang belom terima paket sudah di selesaikan oleh driver gosend ?
logistic_status_pengiriman_tidak_sesuai,"Halo, barangnya sudah dianter oleh grab ke pembeli dan pembeli sudah terima barangnya, tapi statusnya di Tokopedia ngaco. tolong dibantu, jangan diulang2 terus pertanyaannya. 😥😥"
logistic_status_pengiriman_tidak_sesuai,Bugs Logistic pemilihan kurir
logistic_status_pengiriman_tidak_sesuai,"Tidak ada perubahan kurir cuma j&amp;t kalau di track hanya sampai jakarta, pengiriman dari jakarta juga."
logistic_status_pengiriman_tidak_sesuai,"ada pembeli yang mengajukan komplain untuk cek ke kurir, tapi status resi nya sudah di terima , jadi transaksi tersebut di pending, apa boleh bantu di cek, no invoice INVIDTAG"
logistic_status_pengiriman_tidak_sesuai,"Halo mbak, ada orderan masuk ke toko saya. Customer piliha jasa pengiriman memakai grab same day, saya pickup driver tp kenapa di status pengirimannya pesanan sedang dikirim ya? Harusnya kan ada info drivernya, ini tidak ada sama sekali."
logistic_status_pengiriman_tidak_sesuai,ini penjuala sya kok blm ad yg clear ya sedangkam tracking dari pos sudah sampe semua
logistic_status_pengiriman_tidak_sesuai,"pesanan penjualan saya via gojek TERTERA SUDAH SAMPAI, tapi customer saya bilang belum sampai"
logistic_status_pengiriman_tidak_sesuai,status belum sampai tapi paket sudah sampai
logistic_status_pengiriman_tidak_sesuai,"barang belum sampai, penjual ngakunya barang sdh dikirim padahal belum"
logistic_status_pengiriman_tidak_sesuai,mohon bantuannya pengiriman barang no INVIDTAG NO RESI 22201100999770 BARANG BELUM SAMPAI TP TRANSAKSI SUDAH DI ANGGAP SELESAI KIRIM DENGAN WAHANA TP DI CEK RESINYA DI WAHANA GAK ADA MOHON BANTUANNY
logistic_status_pengiriman_tidak_sesuai,kenapa nomor resi yang dikasi penjual tidak bisa dilacak ??
logistic_status_pengiriman_tidak_sesuai,pesanan sudah sampai menurut si pembeli tp status di Tokopedia belum berubah
logistic_status_pengiriman_tidak_sesuai,kenapa pesanan sdh sampai ke pembeli tetapi status pengiriman barang sedang dikirim?
logistic_status_pengiriman_tidak_sesuai,dear Cs tolong di bantu..pesanan saya sudah 2x24 jam saya cek masih resi palsu..saya minta cancel saja
logistic_status_pengiriman_tidak_sesuai,Mohon dibantu. Produk sudah diterima berdasarkan hasil tracking resi. Tapi kenapa penjualan saya tidak kunjung selesai ya?
logistic_status_pengiriman_tidak_sesuai,Transaksi tersebut ud dipick up kmaren sore
logistic_status_pengiriman_tidak_sesuai,"barang sudah dikirim, lalu status berubah menjadi resi invalid, kemudia status order dibatalkan oleh pihak tokopedia padahal sekarang barangnya sudah diterima oleh pembeli"
logistic_status_pengiriman_tidak_sesuai,pengiriman saya tidak bisa di track
logistic_status_pengiriman_tidak_sesuai,sy dr kemarin tdk bisa lacak pengiriman sy
logistic_status_pengiriman_tidak_sesuai,kenapa tidak bisa melihat tracking kurir di tokped? sedangkan di website bisa?
logistic_status_pengiriman_tidak_sesuai,hallo kak saya sebagai penjual tidak bisa masukan resi..biasanya disuruh tambahan 1 angka terus sekarang di email mau dibatalin..jadi gimana ya...
logistic_status_pengiriman_tidak_sesuai,"jadi saya krim pake grab pribadi, skrg statusnya masih dalam pengiriman nih"
logistic_status_pengiriman_tidak_sesuai,"resi yang di kasih penjual tidak bisa di lacak, tolong bantu dong toped"
logistic_status_pengiriman_tidak_sesuai,Barang telah diterima oleh pembeli .. Namun pembeli tidak dapat klik selesaikan pesanan .. Mohon bantuannya
logistic_status_pengiriman_tidak_sesuai,saya ganti kurir karena jne tutup dan saya ganti via POS INDONESIA tapi saya masukan resi ternyata resi tidak valid. tapi saya tracking via website POS indonesia resi nya ok
logistic_status_pengiriman_tidak_sesuai,kenapa barang saya tidak bisa dilacak no resinya?
logistic_status_pengiriman_tidak_sesuai,"pas aku mau lacak, gak keliatan"
logistic_status_pengiriman_tidak_sesuai,saya telah merevisi no resi yg bener Kok status Masih menunggu.
logistic_status_pengiriman_tidak_sesuai,saya kirim ke pembeli dan resi saya cek lwt web jnt dh terkirim tp kok di menu layaknya toped gagal kirim ya?
logistic_status_pengiriman_tidak_sesuai,"no resi sudah diinput tapi tokopedia mengatakan resi diinput sebelum pesanan dibuatdan invalid, dan akan batalkan pesanan pdhal barang sudah dikirim"
logistic_status_pengiriman_tidak_sesuai,saya uda memasukkan resi pengiriman . knp statusny masih menunggu pembeli memasukkan resi pengembalian..
logistic_status_pengiriman_tidak_sesuai,barang sudah sampai ke tujuan pembeli tapi status masih belum diterima di toped
logistic_status_pengiriman_tidak_sesuai,"nomer resi palsu. sy sdh tny ke penjual..jawabannya, harap sabar, nanti update otomatis.."
logistic_status_pengiriman_tidak_sesuai,"penjualan ini sudah sampai ke customer tapi status toped nya masih cari driver aja, pembeli gak bisa konfirmasi"
logistic_status_pengiriman_tidak_sesuai,status info kurir malah kurir sedang dalam pengiriman barang sedangkan barangnya masih di tempat saya sebagai penjual.
logistic_status_pengiriman_tidak_sesuai,Kemarin saya salah memasukkan resi 
logistic_status_pengiriman_tidak_sesuai,barang belum diterima tapi di sistem sudah tertulis barang sudah sampai tujuan
logistic_status_pengiriman_tidak_sesuai,mohon bantuannya krena orderan sdh sampai terima ksih
logistic_status_pengiriman_tidak_sesuai,saya sebagai penjual sudah menginput resi tapi tidak terlacak mohon bantuannya untuk masalah ini 
logistic_status_pengiriman_tidak_sesuai,"Pesanan sudah diterima oleh pembeli, namun status transaksi belum berubah"
logistic_status_pengiriman_tidak_sesuai,saya sudah memasukan no resi tetapi status komplain masih di menu menunggu penjual memasukan resi. harus nya menunggu pembeli menerima barang
logistic_status_pengiriman_tidak_sesuai,"sudah sampai, tapi status belum berubah"
logistic_status_pengiriman_tidak_sesuai,"kiriman saya sudah sampai tujuan, tapi status di toped masih dikirim. jd pembayaran juga gantung. tolong follow up nya."
logistic_status_pengiriman_tidak_sesuai,"sy tracking barang sudah sampai lokasi, namun status masih dalam pengiriman"
logistic_status_pengiriman_tidak_sesuai,status di tokopedia belum delivered. Padahal di web statusnya sudah delivered
logistic_status_pengiriman_tidak_sesuai,"hai toped, ak ga bs cek resi knp ya? tp kl di cek di webnya JNE bisa."
logistic_status_pengiriman_tidak_sesuai,kenapa resi yang saya input di refund belum di cek?
logistic_status_pengiriman_tidak_sesuai,transaksi saya resinya dinyatakan tdk valid
logistic_status_pengiriman_tidak_sesuai,barang udah saya kirim. tapi status brg tb2 menghilamg?
logistic_status_pengiriman_tidak_sesuai,"nomer resi yang dikirimkan tidak sesuai dengan alamat saya,"
logistic_status_pengiriman_tidak_sesuai,pihak kurir/gosend tidak melanjutkan pickup dan memilih opsi selesai
logistic_status_pengiriman_tidak_sesuai,saya mau tanya td kan saya pencet request pickup ..kok langsung muncul barang terkirim n sudah muncul resi
logistic_status_pengiriman_tidak_sesuai,penjual memasukan no resi orang lain pada saat waktu respon habis tolong tindak lanjuti penjual seperti ini saya fanny engriana alamat di bandungnamun pengiriman kejakarta
logistic_status_pengiriman_tidak_sesuai,Barang belum saya terim hingga sekarang tapi keterangan sudah sampai
logistic_status_pengiriman_tidak_sesuai,"tolong bantu selesaikan transaksi ini, pembeli tidak dapat menyelesaikan transaksi padahal paket sudah terkirim ke pembeli"
logistic_status_pengiriman_tidak_sesuai,paket sudah diterima pembeli dan pihak kurir juga sudah menyatakan telah dikirim. tetapi di aplikasi toped masih berstatus sedang dikirim
logistic_status_pengiriman_tidak_sesuai,saya kan uda masukkin resi nya juga. barangnya uda sampe. kok dananya ga muncul di saya sihh malah dibalikkin lg orgnya!
logistic_status_pengiriman_tidak_sesuai,"Dear Tokopedia, keterangan sudah di pick up dan sudah sampai di tujuan."
logistic_status_pengiriman_tidak_sesuai,resi tidak valid..padahal sy sudah memasukan resi asli dari jne
logistic_status_pengiriman_tidak_sesuai,Saya melakukan transaksi dgn Hippo Power Bank. saya sudah TERIMA barangnya tapi statusnya dalam proses pengiriman sedangkan No.Resi ANC94942 saya belum terima barangnya tapi status sudah DITERIMA
logistic_status_pengiriman_tidak_sesuai,kenapa waktu saya mau lacak pengiriman status nya pagi ini selalu ada masalah dengan koneksi dan di minta mencoba lagi. padahal saya coba lacak utk pembelian dari seller lain status tracking nya tdk bermasalah
logistic_status_pengiriman_tidak_sesuai,penjual memakai kode resi palsupadahal barang tidak ready
logistic_status_pengiriman_tidak_sesuai,pengiriman saya dgn invoice INV/20181113/XVIII/XI/230766211 saya cek resi di pos indonesia status Valid dan paket sudah di terima 3 hari Lalu ..tapi status di tokopedia status resi nya masih menunggu
logistic_status_pengiriman_tidak_sesuai,saat konfirmasi resi saya coba ganti kurir menjadi JNE tetapi selalu gagal dan muncul notifikasi bahwa barang ini tidak dapat menggunakan service reguler. system Tokopedia membaca resi saya menjadi invalid
logistic_status_pengiriman_tidak_sesuai,Saat resi mau dilacak/ternyata tracking bermasalah.
logistic_status_pengiriman_tidak_sesuai,min ini saya udah masukin resi kok ada keterangn tidak valid ya
logistic_status_pengiriman_tidak_sesuai,sebelumnya pembeli menggunakan ekspedisi sicepat. kemudian pesanan dibatalkan sistem diganti jne. sedangkan barang sdh terkirim via sicepat. sehingga resi tdk valid
logistic_status_pengiriman_tidak_sesuai,siang kak..ada barang penjualan saya yg belum dipickup sama driver grab..tapi distatus  sudah sampai tujuan..gimana caranya saya sudah hubungin driver grabnya ..tapi katanya gak tahu menahu ..
logistic_status_pengiriman_tidak_sesuai,"nomer resi: 010490214475818invoice dan resi tersebut invalid,mohon bantuannya min.makasih"
logistic_status_pengiriman_tidak_sesuai,"status sdh diterima ,tp sy blm terima barangnya,tlg dibantu scepatnya"
logistic_status_pengiriman_tidak_sesuai,"saya mau tanya, kenapa paket saya no resinya bukan nama dan tujuan yg saya berikan"
logistic_status_pengiriman_tidak_sesuai,"barangnya udah smp ke pembeli tp statusnya masih menunggu yah, tolong bantu"
logistic_status_pengiriman_tidak_sesuai,ini driver sudah antar pesanan dan barang sudah diterima pembeli kenapa status masih belum yah
logistic_status_pengiriman_tidak_sesuai,pas masukin resi lupa ga ganti kurir nya
logistic_status_pengiriman_tidak_sesuai,saya salah melakukan input resi.
logistic_status_pengiriman_tidak_sesuai,barang pun sudah saya terima...tetapi ada kendala d sistem buat menyelesaikan orseran tidak bisa...mohon bantuan nya...
logistic_status_pengiriman_tidak_sesuai,Barang sudah di pickup dan saya sudah menanyakan via telp  ke pembeliii apakah brg sudah sampai . Brg sudah sampai .tapi di system masih pencarian driver
logistic_status_pengiriman_tidak_sesuai,"produk memang sudah sampai ke tangan pembeli. jadi emang sebelum dia klik beli, saya udh kirim barangnya soalnya sudah hubungi lewat wa"
logistic_status_pengiriman_tidak_sesuai,tolong diperhatikan dari kemarin proses pengiriman tidak berubah
logistic_status_pengiriman_tidak_sesuai,min mohon bantuan untuk orderan INVDTAG karena telat diupdate resinya
logistic_status_pengiriman_tidak_sesuai,"saya mengirim dengan JNE OKE , BUKAN DENGAN KODE BOOKING YG DI KASIH SISTEM"
logistic_status_pengiriman_tidak_sesuai,mengenai pengiriman barang yg resinya diinput tapi menggunakan no resi yg tdk bisa dilacak.
logistic_status_pengiriman_tidak_sesuai,kok statusnya blm ganti.. pdhl sdh dikirim dan sdh diterima
logistic_status_pengiriman_tidak_sesuai,saya sudah beberapa kali lo masukkin nomer resi. bahkan barangnya sdh mau sampe ke seller. kl statusnya masi menunggu pembeli memasukkan nomor resi terus
logistic_status_pengiriman_tidak_sesuai,barang sdh diambil driver dan sdh diterima pembeli. tp disitu tdk muncul brg sudah terkirim.
logistic_status_pengiriman_tidak_sesuai,"sistem pelacakan sudah sampai tp stausnya masih dalam pengiriman, seperti nyangkut, apa lg ada masalah?"
logistic_status_pengiriman_tidak_sesuai,Barang belum sampai tp sudah dikomplain oleh pembeli krn resi tdk bs track. Kami sudah bantu track kasih bukti tp pembeli tdk mau konfirmasi dan bukan salah kami kl resi ga bs track di tokopedia
logistic_status_pengiriman_tidak_sesuai,pesanan saya no resi tidak valid.. penjual bilang sudah sampai.. tapi kenyataannya blm ada sampai skrg..
logistic_status_pengiriman_tidak_sesuai,mas sy mau minta di cek resi ini
logistic_status_pengiriman_tidak_sesuai,bagaimana jika resi yang diberikan tidak sesuai dengan penerima?
logistic_status_pengiriman_tidak_sesuai,barang saya tidak sampai. tapi status selesai
logistic_status_pengiriman_tidak_sesuai,barang saya di status telah sampai tapi kenyataan belum
logistic_status_pengiriman_tidak_sesuai,barang sy di status j&t sudah sampai
